Date-Time,SPYE221011300.U,SPYE221011400.U,SPYE221011500.U,SPYE221011600.U,SPYE221011700.U,SPYE221011800.U,SPYE221011900.U,SPYE221012000.U,SPYE221012100.U,SPYF191011600.U,SPYF191011800.U,SPYF191012000.U,SPYQ221011000.U,SPYQ221011200.U,SPYQ221011300.U,SPYQ221011400.U,SPYQ221011500.U,SPYQ221011600.U,SPYQ221011700.U,SPYQ221011800.U,SPYR191011500.U,SPYR191011800.U
2010-05-06T09:30:00.000000000-04,0.015469613259668558,0.020000000000000018,0.0281456953642385,0.027310924369748024,0.033519553072625774,0.022988505747126187,0.03428571428571425,0.02631578947368407,0.014285714285714235,0.019444444444444597,0.022177419354838523,0.025236593059936974,-0.04761904761904767,-0.03398058252427183,-0.024691358024691246,-0.03082191780821908,-0.028653295128939993,-0.02863961813842464,-0.02783300198807137,-0.0233722871452422,-0.015408320493066174,-0.018619934282584683
2010-05-06T09:35:00.000000000-04,-0.01500535905680589,-0.020486555697823317,0.004846526655896799,0.004089979550102152,0.0,0.015094339622641506,0.0277777777777779,-0.0325203252032521,0.0,0.0,-0.023255813953488413,-0.012307692307692353,0.0,0.0,0.03463203463203457,-0.0034965034965035446,0.0,0.004901960784313708,0.010266940451745254,0.0,0.007936507936507686,-0.004459308807134854
2010-05-06T09:40:00.000000000-04,0.05773420479302849,0.057366362451108044,0.05537974683544289,0.06438631790744465,0.07547169811320753,0.09293680297397744,0.09729729729729741,0.10084033613445387,0.11267605633802824,0.04644808743169393,0.051587301587301626,0.04307692307692301,-0.11428571428571421,-0.125,-0.13389121338912113,-0.10600706713780916,-0.11730205278592387,-0.10487804878048779,-0.10183299389002032,-0.0976027397260274,-0.06518282988871216,-0.05549263873159682
2010-05-06T09:45:00.000000000-04,-0.05629477993858756,-0.05875152998776012,-0.07976366322008854,-0.08255159474671658,-0.07901234567901216,-0.101010101010101,-0.1170731707317072,-0.13533834586466176,-0.12658227848101278,-0.04947916666666652,-0.07063197026022316,-0.06508875739644959,0.048387096774193505,0.10650887573964507,0.09756097560975618,0.08906882591093135,0.07973421926910307,0.08310249307479212,0.07289293849658307,0.08604206500956013,0.06379310344827571,0.058252427184465994
2010-05-06T09:50:00.000000000-04,-0.00965665236051505,-0.020645161290322567,-0.02535657686212367,-0.026156941649899568,-0.029255319148935977,-0.03690036900368987,-0.032432432432432434,-0.025210084033613467,-0.028169014084507116,-0.018944519621109657,-0.011976047904191489,-0.024844720496894457,0.04651162790697683,0.0382513661202184,0.04524886877828038,0.029962546816479474,0.02476780185758498,0.03069053708439884,0.0255863539445631,0.03935599284436497,0.024590163934426368,0.01736111111111094
2010-05-06T09:55:00.000000000-04,0.03579175704989179,0.04980340760157276,0.06158833063209079,0.059426229508196426,0.07046070460704601,0.08301886792452828,0.08791208791208782,0.08547008547008561,0.08450704225352124,0.04126547455295748,0.04600000000000004,0.05714285714285694,-0.03731343283582089,-0.06282722513089001,-0.04824561403508765,-0.054744525547445355,-0.054711246200607855,-0.055415617128463435,-0.05219206680584565,-0.05344827586206902,-0.03839999999999999,-0.034052213393870656
2010-05-06T10:00:00.000000000-04,0.033578174186778664,0.03899371069182389,0.03852080123266566,0.03696498054474695,0.05115089514066473,0.03460207612456756,0.05128205128205132,0.047244094488189115,0.025316455696202445,0.02929427430093212,0.034682080924855585,0.03625377643504546,-0.07812500000000011,-0.06703910614525144,-0.06511627906976769,-0.06896551724137956,-0.05825242718446588,-0.04825737265415564,-0.06345733041575508,-0.06557377049180335,-0.03993344425956746,-0.036513545347467646
2010-05-06T10:05:00.000000000-04,-0.039473684210526216,-0.04801920768307322,-0.055964653902798256,-0.06654343807763408,-0.06812652068126501,-0.07920792079207928,-0.07766990291262144,-0.11678832116788329,-0.14117647058823535,-0.03870967741935483,-0.04469273743016766,-0.049707602339181256,0.05982905982905984,0.05988023952095811,0.06965174129353269,0.041152263374485853,0.054982817869415834,0.06837606837606836,0.06146572104018899,0.06237816764132553,0.03812824956672456,0.04417177914110426
2010-05-06T10:10:00.000000000-04,-0.020942408376963484,-0.020075282308657516,-0.023076923076923106,-0.02729044834307981,-0.03100775193798455,-0.03558718861209953,-0.041450777202072464,-0.03200000000000003,-0.053333333333333344,-0.010652463382157085,-0.01934235976789156,-0.024316109422492405,0.008196721311475308,0.011428571428571344,0.009478672985781866,0.011811023622047445,0.013029315960912058,0.021680216802167696,0.022471910112359383,0.01862197392923659,0.013445378151260456,0.014234875444840034
2010-05-06T10:15:00.000000000-04,0.02120890774125117,0.024142312579415348,0.028169014084507005,0.04790419161676662,0.03937007874015763,0.0512820512820511,0.05882352941176472,0.04958677685950419,0.08450704225352124,0.020188425302826385,0.027397260273972712,0.02777777777777768,-0.06557377049180313,-0.06857142857142862,-0.056872037914692086,-0.04705882352941182,-0.039087947882736174,-0.043126684636118684,-0.039911308203991025,-0.036832412523020164,-0.04499999999999993,-0.025912838633686763
2010-05-06T10:20:00.000000000-04,-0.023036649214659755,-0.03735990037359882,-0.03686635944700467,-0.046421663442940075,-0.05089058524173007,-0.06315789473684197,-0.07179487179487176,-0.04878048780487809,-0.08000000000000007,-0.03178807947019857,-0.030710172744721764,-0.03647416413373861,,0.03592814371257491,0.039408866995073843,0.03265306122448974,0.04067796610169494,0.03899721448467974,0.04367816091954002,0.041587901701323204,0.03442340791738374,0.026410564225690436
2010-05-06T10:25:00.000000000-04,-0.03679653679653683,-0.02860858257477228,-0.04465709728867617,-0.05295315682281054,-0.043126684636118684,-0.0449438202247191,-0.05524861878453047,-0.03478260869565197,-0.02898550724637672,-0.027359781121751192,-0.039920159680638556,-0.04444444444444462,0.10084033613445387,0.06857142857142873,0.08530805687203769,0.07003891050583655,0.06472491909385125,0.06860158311345632,0.061002178649237626,0.06509945750452095,0.029850746268656803,0.025670945157526104
2010-05-06T10:30:00.000000000-04,0.013437849944009095,0.03265306122448974,0.0235294117647058,0.027956989247311714,0.02840909090909083,0.02371541501976271,0.03508771929824572,0.018018018018017834,0.045454545454545414,0.01711840228245376,0.02096436058700224,0.030100334448160515,-0.02985074626865669,-0.020942408376963262,-0.017316017316017285,-0.014336917562724039,-0.006079027355623268,-0.014814814814814725,-0.026530612244898166,-0.02037351443123958,-0.01751592356687892,-0.01237345331833517
2010-05-06T10:35:00.000000000-04,0.011049723756906049,0.0066225165562914245,0.013136288998357948,0.008316008316008094,0.005509641873278293,0.015444015444015413,0.011299435028248705,0.0,0.0,0.006954102920723404,0.010204081632652962,0.013029315960912058,0.0,-0.010695187165775444,-0.008888888888888724,-0.007352941176470562,-0.006116207951070152,-0.015037593984962516,-0.012526096033402823,-0.013816925734024155,0.0032414910858995505,-0.0034207525655644
2010-05-06T10:40:00.000000000-04,-0.05119825708060988,-0.05882352941176483,-0.0723472668810291,-0.06431535269709554,-0.07162534435261703,-0.0874524714828897,-0.09944751381215478,-0.09649122807017552,-0.08695652173913038,-0.04532967032967017,-0.0444444444444444,-0.05750798722044714,0.05426356589147274,0.07103825136612008,0.0627802690582957,0.06642066420664205,0.08722741433021808,0.07712082262210784,0.06315789473684208,0.07231040564373892,0.04354838709677433,0.04342857142857137
2010-05-06T10:45:00.000000000-04,0.0069044879171462625,0.0027816411682892728,0.006932409012131879,0.01330376940133049,0.014836795252225476,0.012448132780082943,0.024844720496894235,0.01941747572815533,0.0,0.005747126436781436,0.006342494714587588,0.016949152542372836,0.021897810218977964,0.02030456852791862,0.012552301255230214,0.01730103806228378,0.011461318051575908,0.014319809069212486,0.015841584158415856,0.013136288998357948,0.009244992295839749,0.005476451259583959
2010-05-06T10:50:00.000000000-04,-0.0069044879171461515,-0.00417827298050133,-0.013769363166953541,-0.019911504424778736,-0.008823529411764675,-0.024691358024691246,-0.018292682926829285,0.0,-0.031746031746031744,-0.011461318051575908,-0.016771488469601747,0.0,0.03571428571428581,0.03980099502487566,0.020408163265306145,0.020270270270270396,0.022408963585434094,0.023419203747072626,0.023391812865497075,0.012882447665056418,0.0075987841945288626,0.005411255411255311
2010-05-06T10:55:00.000000000-04,0.00703399765533419,0.005673758865248235,0.007029876977153071,0.009070294784580435,0.006042296072507725,0.0,0.0062893081761006275,0.01980198019801982,0.0,0.0043604651162789665,0.002132196162046851,0.006825938566553003,0.01379310344827589,0.0,0.0,0.003278688524590345,0.0,0.004576659038901809,-0.003780718336483968,0.0,-0.0029806259314456574,0.0
2010-05-06T11:00:00.000000000-04,-0.01869158878504651,-0.026874115983026803,-0.031523642732049106,-0.03146067415730325,-0.03003003003002991,-0.03375527426160341,-0.037267080745341685,-0.01980198019801982,-0.032786885245901676,-0.025974025974025983,-0.02972399150743088,-0.03367003367003352,0.04761904761904767,0.047393364928909776,0.06719367588932812,0.049180327868852514,0.05479452054794498,0.04100227790432798,0.03969754253308122,0.050552922590837435,0.025373134328358304,0.023454157782516027
2010-05-06T11:05:00.000000000-04,0.0023923444976075015,-0.007215007215007008,0.0017985611510793476,-0.002309468822170868,0.006191950464396134,0.0,0.012903225806451646,0.0,0.0,-0.002941176470588447,-0.004319654427645925,-0.003436426116838587,0.026143790849673332,0.02262443438914019,0.022641509433962037,0.01572327044025168,0.0209973753280841,0.02188183807439814,0.010889292196007316,0.006069802731411222,0.00727802037845704,0.008333333333333304
2010-05-06T11:10:00.000000000-04,-0.053892215568862145,-0.04405286343612347,-0.05646630236794181,-0.06264501160092839,-0.06542056074766356,-0.0786026200873361,-0.09032258064516141,-0.061855670103092675,-0.0983606557377048,-0.03139013452914785,-0.04793028322440085,-0.055749128919860724,0.08176100628930816,0.09292035398230092,0.073260073260073,0.07999999999999985,0.07197943444730082,0.055201698513800634,0.0625,0.06616541353383454,0.03586800573888094,0.04024767801857587
2010-05-06T11:15:00.000000000-04,0.008782936010037545,0.012251148545176171,0.026974951830443183,0.027431421446383997,0.030100334448160515,0.047393364928909776,0.04195804195804209,0.0439560439560438,0.05357142857142838,0.01854714064914975,0.013605442176870763,0.014440433212996373,0.005813953488372103,0.004081632653061051,-0.013559322033898313,0.0057636887608070175,0.0,-0.011976047904191489,-0.005059021922428242,-0.009873060648801224,-0.0027586206896551557,-0.002979145978153075
2010-05-06T11:20:00.000000000-04,0.016109045848822667,0.016566265060240948,0.015009380863039379,0.01937046004842613,0.012944983818770295,0.009049773755656298,0.0,0.0,-0.03389830508474556,0.009104704097116834,0.0022321428571427937,0.014234875444839812,-0.05263157894736836,-0.05327868852459028,-0.061855670103092675,-0.06303724928366783,-0.04347826086956541,-0.048484848484848575,-0.050590219224283306,-0.0399429386590584,-0.03042876901798075,-0.025870646766169347
2010-05-06T11:25:00.000000000-04,0.019607843137254832,0.017830609212481363,0.020370370370370372,0.014388489208633226,0.02893890675241151,0.02690582959641241,0.013245033112582849,0.021052631578947434,0.0350877192982455,0.01649175412293835,0.013245033112582849,0.0176678445229681,-0.06790123456790131,-0.05194805194805163,-0.05090909090909079,-0.04229607250755274,-0.03053435114503822,-0.044117647058823484,-0.0248667850799289,-0.02954209748892156,-0.02275960170697,-0.024415055951169884
2010-05-06T11:30:00.000000000-04,-0.0230582524271844,-0.026431718061674103,-0.025782688766114115,-0.03080568720379162,-0.03797468354430378,-0.05286343612334765,-0.039735099337748325,-0.061855670103092675,-0.06779661016949146,-0.01928783382789334,-0.019736842105263164,-0.027874564459930307,0.013157894736842035,0.02262443438914019,0.022641509433962037,0.03785488958990535,0.031331592689294974,0.0393873085339167,0.0362976406533575,0.030257186081694476,0.02608695652173898,0.023908523908523716
2010-05-06T11:35:00.000000000-04,0.009937888198757516,0.021180030257186067,0.02457466918714557,0.041975308641975406,0.043333333333333224,0.027906976744185963,0.02758620689655178,0.0439560439560438,0.07547169811320753,0.00911854103343468,0.006726457399103047,0.0072202166064982976,0.012820512820512775,-0.013157894736842035,0.0,-0.006079027355623268,-0.00757575757575768,-0.012578616352201144,-0.012195121951219523,-0.01895043731778412,-0.008462623413258208,-0.01012145748987836
2010-05-06T11:40:00.000000000-04,-0.019680196801967864,-0.03576751117734711,-0.04051565377532229,-0.05450236966824651,-0.032154340836012985,-0.03619909502262442,-0.06622516556291391,-0.06315789473684208,-0.052631578947368474,-0.022488755622188994,-0.03547671840354771,-0.03558718861209953,0.06289308176100628,0.061674008810572944,0.0586080586080584,0.04255319148936154,0.04603580562659837,0.04631578947368431,0.0585106382978724,0.04712812960235624,0.031205673758865293,0.020429009193054126
2010-05-06T11:45:00.000000000-04,-0.035220125786163514,-0.04287901990811627,-0.04222648752399227,-0.049627791563275236,-0.053511705685618804,-0.05660377358490576,-0.055944055944055826,-0.04395604395604402,-0.036363636363636376,-0.02782071097372496,-0.036446469248291646,-0.04029304029304037,0.07831325301204828,0.09282700421940926,0.08771929824561431,0.08405797101449286,0.07823960880195613,0.06464646464646462,0.06576728499156848,0.053900709219858234,0.044321329639888996,0.03493013972055903
2010-05-06T11:50:00.000000000-04,0.04836601307189525,0.0642054574638844,0.05566600397614341,0.07611548556430447,0.07719298245614059,0.09045226130653261,0.09022556390977443,0.06896551724137923,0.07547169811320753,0.034755134281200695,0.040000000000000036,0.045283018867924296,-0.04444444444444451,-0.06896551724137956,-0.06430868167202575,-0.06970509383378032,-0.06772009029345372,-0.05714285714285716,-0.05288461538461542,-0.04858299595141702,-0.042553191489361764,-0.03646833013435724
2010-05-06T11:55:00.000000000-04,0.006218905472636926,0.007541478129713397,0.005639097744360777,0.004842615012106588,0.009868421052631637,0.0,0.013605442176870763,0.021505376344086002,0.0350877192982455,0.007645259938838134,0.008988764044943753,0.021818181818181737,-0.029585798816567976,-0.04115226337448541,-0.02768166089965396,-0.03458213256484155,-0.038647342995169254,-0.028282828282828243,-0.028813559322033888,-0.025677603423680417,-0.012517385257301838,-0.016000000000000014
2010-05-06T12:00:00.000000000-04,0.019656019656019597,0.026825633383010583,0.03531598513011147,0.02877697841726623,0.04530744336569592,0.03587443946188307,0.046666666666666634,0.06315789473684208,0.0,0.019578313253011848,0.01330376940133049,0.02135231316725994,-0.05555555555555558,-0.02597402597402576,-0.03971119133573986,-0.03903903903903905,-0.03759398496240607,-0.03958333333333364,-0.036713286713286886,-0.039416058394160514,-0.029661016949152574,-0.025432349949135458
2010-05-06T12:05:00.000000000-04,-0.01918465227817745,-0.0160349854227404,-0.023465703971118912,-0.018691588785046953,-0.024922118380062308,-0.026200873362445254,-0.031847133757961776,-0.020000000000000018,0.0,-0.016320474777448135,-0.019736842105263164,-0.021052631578947212,0.019354838709677358,0.008888888888888724,0.011111111111111294,0.012383900928792269,0.010282776349614497,0.017278617710583255,0.018018018018018056,0.021180030257186067,0.01304347826086949,0.009355509355509328
2010-05-06T12:10:00.000000000-04,0.04221954161640551,0.04392386530014636,0.051001821493624755,0.07125890736342044,0.08653846153846145,0.10762331838564987,0.10596026490066213,0.10309278350515472,0.09836065573770503,0.05438066465256819,0.060133630289532114,0.07885304659498193,-0.09433962264150952,-0.11061946902654873,-0.09454545454545449,-0.10942249240121593,-0.08651399491094147,-0.07741935483870976,-0.07079646017699126,-0.08862629246676512,-0.05865522174535054,-0.04334365325077416
2010-05-06T12:15:00.000000000-04,-0.029988465974625123,-0.027972027972028024,-0.04310344827586221,-0.039735099337748325,-0.04664723032069973,-0.057142857142857384,-0.059880239520958,-0.05504587155963303,-0.08955223880597019,-0.014285714285714235,-0.02291666666666692,-0.01661129568106301,-0.014084507042253502,0.01990049751243772,0.016460905349794164,0.027491408934708028,0.022408963585434094,0.03537735849056611,0.027079303675048516,0.025931928687196182,0.016666666666666607,0.023913043478260843
2010-05-06T12:20:00.000000000-04,-0.014134275618374437,-0.0028776978417266452,-0.010695187165775333,-0.011441647597253968,-0.006153846153846065,0.0,-0.012578616352201255,-0.01941747572815533,-0.031746031746031744,-0.008720930232558266,-0.008528784648187404,-0.0068259385665527805,0.028571428571428692,0.019323671497584627,0.03238866396761142,0.03691275167785224,0.021917808219177992,0.018223234624145768,0.026465028355387554,0.0219780219780219,0.014903129657228176,0.009544008483563182
2010-05-06T12:25:00.000000000-04,-0.01664684898929847,-0.01726618705035976,-0.021466905187835228,-0.020785219399538035,-0.024615384615384595,-0.02597402597402576,-0.02547770700636942,-0.03960396039603964,-0.032786885245901676,-0.011695906432748537,-0.01927194860813697,-0.027303754266211677,0.0,0.0,0.007905138339920681,0.009803921568627416,0.010781671159029615,0.013422818791946067,0.007421150278293043,0.009302325581395321,0.00589101620029453,0.008429926238145313
2010-05-06T12:30:00.000000000-04,0.0193470374848852,0.017621145374449254,0.021937842778793293,0.0235294117647058,0.03154574132492094,0.04444444444444429,0.045751633986928164,0.04123711340206193,0.033898305084745894,0.022222222222222365,0.028384279475982543,0.013937282229965264,-0.014084507042253502,-0.028708133971291683,-0.023529411764705688,-0.02588996763754048,-0.026666666666666616,-0.026490066225165365,-0.022099447513811987,-0.02286585365853666,-0.017518248175182327,-0.013598326359832491
2010-05-06T12:35:00.000000000-04,-0.03214285714285725,-0.03463203463203468,-0.0429338103756709,-0.045977011494252706,-0.06116207951070318,-0.060085836909871126,-0.05095541401273884,-0.05940594059405946,-0.06557377049180313,-0.02915451895043719,-0.038461538461538436,-0.037800687285223455,0.04285714285714293,0.048780487804878314,0.04819277108433728,0.05315614617940212,0.043596730245231585,0.04514672686230248,0.04112149532710285,0.0356589147286821,0.02366863905325456,0.026483050847457612
2010-05-06T12:40:00.000000000-04,-0.009815950920245453,0.0,-0.005607476635513864,-0.004819277108433884,-0.012944983818770184,-0.009132420091324422,-0.01342281879194629,0.0,0.0,-0.008995502248875686,0.0,-0.003558718861209842,0.027397260273972712,0.027906976744185963,0.02281368821292795,0.01572327044025168,0.02864583333333348,0.017130620985010614,0.014362657091562037,0.014947683109118204,0.018759018759018975,0.015479876160990669
